respondent_id,xyz_vaccine_label,seasonal_vaccine_label
26862,0.11640326383920463,0.27303884323949723
26863,0.22489085130290734,0.4204725145312794
26864,0.4964864325577105,0.43991951461901935
26865,0.015753760049280443,0.04086884812513459
26866,0.2358941661614053,0.6393736052039423
26867,0.1195100305260603,0.1523104782238384
26868,0.7945336150900221,0.9432396254525357
26869,0.12889714100686367,0.32079278912211157
26870,0.5892723373554871,0.830050843519805
26871,0.05522384310000755,0.04122514876900947
26872,0.024410484053047774,0.32959646202738907
26873,0.14535109122101716,0.8907408739603577
26874,0.025291289640909636,0.0966003640640635
26875,0.6057798013317512,0.9267718709272288
26876,0.04466207106187586,0.03310075083799106
26877,0.0692267124723112,0.13296111536524982
26878,0.11319244085847983,0.24490151414069078
26879,0.012283333492702816,0.01657673210295931
26880,0.019396467109696426,0.05988119293875935
26881,0.03317804568187654,0.12339259910372127
26882,0.04148639724166412,0.11110927536062606
26883,0.09741695466509984,0.36753515965896755
26884,0.07100547346100158,0.1868922775260172
26885,0.19233743452783683,0.821985758674635
26886,0.0915951722410569,0.7453040194682159
26887,0.6705718904524287,0.8873191408509947
26888,0.8766145314577044,0.9490417188736543
26889,0.05061909046215247,0.12547123044372882
26890,0.11100013279488664,0.43591708879035723
26891,0.35991969230988735,0.5583534739078532
26892,0.12887041601635915,0.8281454678673595
26893,0.07132347683789658,0.2187697075303792
26894,0.16773936296667383,0.2911767864238278
26895,0.07349018550956599,0.820484499041145
26896,0.06761235343275183,0.08363329938018253
26897,0.058875228735078396,0.3720378708466977
26898,0.20338375751867957,0.6187590313529086
26899,0.0556044867138719,0.06794837482149457
26900,0.1243102485219737,0.34552646106786633
26901,0.01110972468964713,0.3395834019391103
26902,0.196630747633364,0.9451576257446742
26903,0.11563614396355368,0.04611332232835221
26904,0.060472381323922395,0.34720087152592843
26905,0.34364838593130465,0.7339666406225526
26906,0.06483287676944643,0.3297186487427545
26907,0.013993250354401634,0.5743870310899014
26908,0.12539834172633563,0.7152607255475971
26909,0.07226020367515927,0.282793391681732
26910,0.08369732198478139,0.2437129989023011
26911,0.08681396537271938,0.11685414232396317
26912,0.4981411442458075,0.9514301756535146
26913,0.7835031321875525,0.882922545121435
26914,0.07523353723421192,0.18919058677961365
26915,0.15291763444872317,0.6911796006637262
26916,0.07804704583137285,0.35241473570666615
26917,0.005721225022526699,0.016718070822167724
26918,0.7121252897719245,0.9228824518472618
26919,0.3155658472058264,0.5574782025302809
26920,0.04533632580325466,0.18615134457258956
26921,0.13433990378193042,0.8117235363259588
26922,0.0542887434425739,0.7319449495370138
26923,0.11160773057680126,0.5090342587573166
26924,0.6467091785479303,0.883549619330744
26925,0.13385706007652073,0.62683292658647
26926,0.6554591753547614,0.5573702107747236
26927,0.2941204599780955,0.6653832606477309
26928,0.04706830461030702,0.4125686198362515
26929,0.08475123568935966,0.14627087459534388
26930,0.5190992958101539,0.8921227560316044
26931,0.11797759349175056,0.47754805172175185
26932,0.05556879006081465,0.8429827934241825
26933,0.07782016168114465,0.7624583614485714
26934,0.5161581710527977,0.7353134547412815
26935,0.13488142591433805,0.47396621292267266
26936,0.33642324123164674,0.2103726276350214
26937,0.24359665992762372,0.6882764519135259
26938,0.08315581273294613,0.05265155349851074
26939,0.029970378339082896,0.03266418358616282
26940,0.026281999209864154,0.07376278972301709
26941,0.053267063356178077,0.4219057393919724
26942,0.5447589480517521,0.7988438365710283
26943,0.12303923332235074,0.625730263453407
26944,0.09615211783092564,0.2254317377312387
26945,0.12039163239493972,0.5503006673312469
26946,0.1394416163972114,0.7732108423287216
26947,0.13116495220025198,0.5139218405936884
26948,0.018987981789441815,0.06267387801478538
26949,0.008149298217849828,0.03267817602767455
26950,0.033998400146547585,0.42338453886469474
26951,0.09538556977404931,0.35063842676006735
26952,0.8389285840927374,0.9422504350185614
26953,0.7500830986135085,0.9616760408777913
26954,0.05748420504752609,0.1822688302410904
26955,0.16143390372148042,0.5375543269912074
26956,0.1177176393066162,0.28473257695939197
26957,0.030077054734359364,0.8995106509057224
26958,0.2857972618900311,0.7210845365944941
26959,0.042790298220828596,0.1620889901705186
26960,0.03871565573186262,0.05183401155159837
26961,0.20860169622275843,0.5054304183143794
26962,0.14352088126431264,0.8650703145332681
26963,0.15853820692475273,0.29777600861736747
26964,0.038213683642293404,0.1594269869841926
26965,0.8086514167132116,0.958373916595765
26966,0.01137741463777153,0.021007238346499237
26967,0.12501419717738899,0.35740589956890295
26968,0.04345469431685214,0.7676684697596341
26969,0.043098705172545174,0.2173780328525896
26970,0.762915417463082,0.4192132188408178
26971,0.09584656624147234,0.3806842328778957
26972,0.007436776086118172,0.023337772309158004
26973,0.06013055109901054,0.12405652176666489
26974,0.13707728872995875,0.406031873903971
26975,0.0692297952819018,0.5729344218795543
26976,0.849933285377909,0.5283365823556959
26977,0.058743791837769614,0.3002943958664972
26978,0.02728835956060475,0.7636011780411224
26979,0.3443521171743839,0.6907481553671575
26980,0.016834959199734947,0.07864059357579244
26981,0.05308659936273632,0.26731915208154117
26982,0.7012295164248968,0.8911307167778075
26983,0.1576406922650686,0.5421106974433099
26984,0.09325418736884719,0.13734349913263624
26985,0.023840953170708383,0.10407664583071037
26986,0.18154046692439552,0.523016835347539
26987,0.06329765833374318,0.1634865023227604
26988,0.03353988109320832,0.11515545196879995
26989,0.3236814350601675,0.7903014938011105
26990,0.01335281980674574,0.07520936181430243
26991,0.2750838268735983,0.49817243162272107
26992,0.34083399526457936,0.41868302580058797
26993,0.1451391091686895,0.8245411031881528
26994,0.16598046115604076,0.3979170474771685
26995,0.14194990827059986,0.4829715428307076
26996,0.32359844016642997,0.4059401321810181
26997,0.015566879792548872,0.04966793778528293
26998,0.01919295084863074,0.03424704816954746
26999,0.34277516938720726,0.45792665468901395
27000,0.11939137588855266,0.35727029096912666
27001,0.03757088248324799,0.7481236016369104
27002,0.014000630874737565,0.3085039648581172
27003,0.026308656418486467,0.06822785132523593
27004,0.10650451089407818,0.25584916399044527
27005,0.3053772445314819,0.6993725215428702
27006,0.8077105737162995,0.9121327831427603
27007,0.06717425443463775,0.16610048661500046
27008,0.04673504257603819,0.0590844961470479
27009,0.07203131451183602,0.2658779987048087
27010,0.1051909673766602,0.1845310257821463
27011,0.11497733724953112,0.1825181353088395
27012,0.359057256708947,0.6158265781583538
27013,0.11627563269279918,0.40904053748583097
27014,0.03899170312739212,0.30556549740290784
27015,0.07509894097592384,0.1868044609173651
27016,0.05994283062452078,0.30286880357030926
27017,0.47067872936614435,0.7815791607346089
27018,0.10801064416703361,0.29146029865610734
27019,0.8998903602040504,0.9696952648340654
27020,0.23233287004102185,0.28132820938451997
27021,0.17011653248261976,0.5702980506180283
27022,0.17117346551789608,0.2954236789996156
27023,0.06160144630506893,0.10120339567740848
27024,0.08158458850688882,0.30226277928029627
27025,0.07611642636044733,0.025195122752164623
27026,0.11638756451537567,0.47809730873382716
27027,0.07902136852335107,0.694432888352591
27028,0.3860969609931959,0.8752781497918848
27029,0.08098322106234314,0.2769369017000157
27030,0.1407600274539094,0.19809908132689133
27031,0.2165675868120107,0.8437402445207967
27032,0.1852371179928122,0.4926324296593179
27033,0.309062755966311,0.7046934066158185
27034,0.008039944615937383,0.6376234459592255
27035,0.138479364395016,0.3118919525898093
27036,0.2252905389871523,0.6926102347984024
27037,0.6096070361647932,0.7760418324466584
27038,0.04595615171461508,0.02886661501321761
27039,0.7247741861402301,0.8988981675463892
27040,0.1558043698991622,0.12316281062462751
27041,0.13242923049262392,0.5423814700881687
27042,0.09564522342107187,0.6135196727389758
27043,0.5888981554069186,0.8596426991107826
27044,0.0033426774051365047,0.019230262812841147
27045,0.16010385579990313,0.6872480691357125
27046,0.0697652182262533,0.12119639152857613
27047,0.5071981250927979,0.3647482499752727
27048,0.16559493081217397,0.31733490187100527
27049,0.23986935639635634,0.8912302136199411
27050,0.043811098263272716,0.4996950340277495
27051,0.11238683329369487,0.28250913721028087
27052,0.11481747544253793,0.22582803768471416
27053,0.8978360736585694,0.9629325830111548
27054,0.014172509968141159,0.04453895341630468
27055,0.08695814548459041,0.8649867817695326
27056,0.023046163882374803,0.037374942828846035
27057,0.040859826668188465,0.04746652355660115
27058,0.8427977308482751,0.9384199296548748
27059,0.0715534093416481,0.2813945282681171
27060,0.03142745292353027,0.43257545730887415
27061,0.09513897085696985,0.5502320291209207
27062,0.07402734326312033,0.5140214218444884
27063,0.07020849267404172,0.6025475639485336
27064,0.21037352985841326,0.5424040640494407
27065,0.06635083000932672,0.30642378376479745
27066,0.044777473262565065,0.6467931541443498
27067,0.3566965087428803,0.685938749484099
27068,0.8687315040472516,0.9445791408458806
27069,0.5632065430533028,0.9444172676910353
27070,0.023674644195657978,0.05408230326989888
27071,0.048676648594699605,0.05700902015110392
27072,0.10441590755934223,0.6935066943925317
27073,0.02978247751243828,0.8534703219851092
27074,0.04257262135142821,0.34446798635527975
27075,0.7570085907233011,0.8639828634191385
27076,0.6837403085709218,0.7709476873182267
27077,0.05065251227710244,0.12488883509446659
27078,0.28778981657209585,0.8837387223430777
27079,0.2942222537171584,0.9312897401830623
27080,0.07753190275334568,0.32312552669146183
27081,0.02446465609855297,0.7139487168192256
27082,0.22416209232217846,0.45152555132231426
27083,0.060206089066362344,0.19198506371480936
27084,0.8559688818561407,0.646176837720011
27085,0.03910255510984455,0.017272113350557623
27086,0.062326307743733024,0.07603390895676213
27087,0.19617835008977044,0.2665235417049887
27088,0.23199379888528218,0.8015621899536376
27089,0.22986769373628782,0.25709242986694497
27090,0.2311800630980915,0.5200428463175011
27091,0.5493033776248348,0.14984752026107853
27092,0.09558731967627314,0.3184016987177196
27093,0.1992554298833946,0.3186960062441491
27094,0.0033342342264519767,0.03006920853521937
27095,0.06325636289791482,0.4935685130916525
27096,0.0305021326800838,0.26523142057577903
27097,0.6010362392898824,0.7975009718166718
27098,0.6115406149137145,0.8755260347083286
27099,0.18554124538551078,0.41669038708990236
27100,0.06585608203110271,0.7545289743754071
27101,0.0924898550851497,0.6721670624689402
27102,0.09889230119197286,0.8482058307387567
27103,0.00818930795788379,0.04727695552518155
27104,0.3424727238334632,0.6076010565580499
27105,0.02369078853485796,0.38460372182692343
27106,0.6574827793371764,0.9028250000639472
27107,0.4373834788203482,0.7070984081307436
27108,0.10490002625706929,0.28508207229038174
27109,0.10810036364198759,0.2865242578866471
27110,0.04974720158721618,0.43616973686734745
27111,0.04437825030644005,0.3529619868833147
27112,0.2607880588458929,0.5963835460836758
27113,0.11611063207763661,0.317719110511171
27114,0.07662598209174765,0.17147570495987044
27115,0.5855343334197293,0.8599779108755524
27116,0.1375707132107063,0.891655610842977
27117,0.06844819142616139,0.12061286180309964
27118,0.1290938880022495,0.4920213675784928
27119,0.08190228999842514,0.3771794911589351
27120,0.28699858800310696,0.9729233868804473
27121,0.019174802371679074,0.728231726556933
27122,0.0382707323637156,0.1995550486010502
27123,0.05616309182927135,0.09642419601671903
27124,0.05221373296518763,0.08909135495663377
27125,0.015576206315669576,0.05539982089760211
27126,0.44172979802274437,0.07158042044585106
27127,0.032195783341910214,0.08289894080934068
27128,0.19309950653761077,0.6013139611713291
27129,0.649917912590006,0.674726616138771
27130,0.11732366759002037,0.20313314190815435
27131,0.06155493988484039,0.0819515666218688
27132,0.49155782621441424,0.9121957515384896
27133,0.1071745335294533,0.5687394595566383
27134,0.6343835390361331,0.9169523434234442
27135,0.16620194091181492,0.5666129219387609
27136,0.0762986660489385,0.5106591369134904
27137,0.07778426098893894,0.2459035188353467
27138,0.17180587059423752,0.5734053632027459
27139,0.10487099326543872,0.10623418063238728
27140,0.907008492745338,0.9555468830554629
27141,0.6447509986152695,0.8494313111967118
27142,0.06496350166207004,0.3021373018920432
27143,0.30860163002157115,0.528832952460633
27144,0.052268166021225484,0.055243721105487684
27145,0.550846574331148,0.7405214975718749
27146,0.04966670267679734,0.9203568338664705
27147,0.07027853871499534,0.28231436478065575
27148,0.1040927678729726,0.17181127840173271
27149,0.31367469672922416,0.19518155186629135
27150,0.6572728132285613,0.9780208230456863
27151,0.16075122732701846,0.7475403628910047
27152,0.03966034198345492,0.27605256235284903
27153,0.2393101795653923,0.77505930678544
27154,0.7668643276933681,0.9159562036525446
27155,0.17537765030867003,0.6397012229725876
27156,0.015013684971526517,0.3431280790020145
27157,0.013216706179899635,0.45088685317691174
27158,0.0728716143762393,0.3446264193278076
27159,0.050499756037851014,0.23411802014304933
27160,0.2572879979788915,0.2152390967727739
27161,0.2927658928221081,0.47082858182018233
27162,0.1714230589495921,0.9416809490656974
27163,0.44950107523186555,0.35679865865086086
27164,0.21050079957191117,0.1084476160108881
27165,0.43904477472853837,0.5814084590042969
27166,0.09095752068021813,0.1960886242349699
27167,0.13412940070262375,0.45859595105595535
27168,0.1359840707231568,0.7357455588779601
27169,0.40294786155913714,0.6776460794437066
27170,0.37773561633193925,0.8645468732776327
27171,0.04671832259895293,0.35101746429799485
27172,0.054936558770912663,0.8365114064887351
27173,0.29135344895548665,0.6716907043753843
27174,0.06699117465942023,0.09031316420567607
27175,0.0691234877300736,0.155255981949157
27176,0.5392473560578385,0.9458818352405169
27177,0.8294861252988815,0.9625605519660666
27178,0.16092628984354196,0.4485379358649682
27179,0.0718826596664238,0.21512642822719427
27180,0.28136140607711313,0.31430996789377197
27181,0.032338754906126914,0.7906866989822393
27182,0.6926459666933968,0.9293645544820384
27183,0.04232778932533673,0.5262286487002068
27184,0.03963718534665362,0.4344545066117001
27185,0.47918276880217425,0.8043057271305369
27186,0.1528328010106492,0.6241376360758395
27187,0.0922635139630421,0.12169722323429004
27188,0.07102660774991276,0.40615125097415417
27189,0.08770807523679605,0.5046903028257737
27190,0.4714024452268606,0.7871961541241396
27191,0.18889224004895444,0.9614210206779829
27192,0.5417173526172859,0.8009633945014922
27193,0.0057554488026668954,0.0864261867895968
27194,0.14503914003337803,0.47405513912901015
27195,0.0176147513924234,0.09905063134279496
27196,0.27377077592644417,0.24615614454931092
27197,0.05912040891608855,0.6885259444509013
27198,0.919042348433023,0.9839548266215609
27199,0.03298869476400516,0.1300160603815385
27200,0.26717220382769313,0.6748847591665077
27201,0.7241665688699098,0.9230578507362676
27202,0.08584079946710188,0.03461935302010306
27203,0.06860761429038502,0.1354971815509053
27204,0.04044012388792816,0.10946260285002016
27205,0.07887052929085309,0.24759198518570627
27206,0.16202317967233099,0.24142908762469273
27207,0.06931350071660916,0.14382862263285792
27208,0.819809809703029,0.759526033185928
27209,0.11905356469045031,0.23676364403871558
27210,0.2977322904768588,0.439804198858954
27211,0.13592528113789507,0.3096369861242688
27212,0.592581322211369,0.938833676401794
27213,0.25341144709050784,0.3955547440104402
27214,0.03132327462233863,0.07992296061295442
27215,0.14423365798326385,0.7822608445135871
27216,0.10770758769096164,0.8931211336376833
27217,0.038891565089249326,0.13242475992335037
27218,0.7086341967980907,0.9520872634419689
27219,0.44068067572976766,0.6432706990714461
27220,0.1803401516704723,0.43232697520335184
27221,0.1621261844403857,0.538543940794849
27222,0.18404803279716705,0.5202941202332861
27223,0.05655766908516038,0.6989173692586711
27224,0.24720353564216654,0.7673996303438122
27225,0.19294769443919166,0.2639722770642928
27226,0.030104911683263406,0.2941065484054345
27227,0.17474959039576904,0.41690484349085316
27228,0.5581809106354603,0.8896695666413413
27229,0.7358927792986818,0.9299208309473268
27230,0.21609290820715335,0.9712796964928201
27231,0.47827305951204324,0.8665357849176686
27232,0.12633858989869257,0.5625122317816795
27233,0.36282041586998015,0.16059532243368638
27234,0.050214468931649596,0.02177793815915938
27235,0.8955217617551006,0.9426975211457531
27236,0.10832098902535009,0.9300763586628125
27237,0.30931897432862837,0.5008916433291974
27238,0.2851822893657151,0.7049438241622916
27239,0.45795937278131305,0.1604792805257825
27240,0.08044867764502577,0.3947614376617478
27241,0.10759563892742566,0.2836545494465891
27242,0.11155530587877487,0.481851983745168
27243,0.0539524714034033,0.09931316686156835
27244,0.055797805288367114,0.09243057866653798
27245,0.12398600159125131,0.3992127569787996
27246,0.8467253011319537,0.9558122007612871
27247,0.19751424941429857,0.9497558962981008
27248,0.18079740032008343,0.7332510001477034
27249,0.10909605630030869,0.5664947088177863
27250,0.11416585195560018,0.3289210325222654
27251,0.07934334478294133,0.24150883412530763
27252,0.135409597154879,0.5602224711013984
27253,0.08880757746042442,0.9126270617385468
27254,0.8792241082249784,0.9713080412383358
27255,0.13299198934374495,0.3275148697837045
27256,0.5980361922903817,0.9698517217254168
27257,0.37304112025302155,0.5562212913324681
27258,0.4479543880289509,0.8075247800307928
27259,0.5822469309941953,0.9074846974454056
27260,0.06539317967752985,0.4428735543166615
27261,0.12311536844271831,0.6262257139853905
27262,0.2724404478316019,0.6175705930269391
27263,0.044505715902935984,0.07587825649229872
27264,0.10083176138566509,0.1141309357462561
27265,0.0517643539927844,0.23686131515469272
27266,0.07788827507143144,0.2808133321872201
27267,0.1737651267541573,0.8488155401758845
27268,0.015726015976198326,0.13786499551740003
27269,0.807756948347331,0.458313146268278
27270,0.035332606395061125,0.09628018409238583
27271,0.041787188665068,0.34550461300998736
27272,0.012624995011306055,0.31117693962932325
27273,0.06681658286489686,0.21194378213367446
27274,0.14414379063994479,0.5537846265025449
27275,0.2004604526276447,0.4090126739101454
27276,0.012170380503778248,0.12165604207786673
27277,0.04730959308323813,0.787377088359577
27278,0.1630983103598082,0.4057303195316055
27279,0.09340979500336911,0.24893895489873724
27280,0.2102400048004979,0.3231855020032704
27281,0.06253678532703912,0.283273691524166
27282,0.06895309507170226,0.8692234357429093
27283,0.007198496743060579,0.040214724016531124
27284,0.06796804501912479,0.2000167204729759
27285,0.10552087766621383,0.39172400257513545
27286,0.06328350350012191,0.194447289821044
27287,0.18365540852553602,0.5188859612784502
27288,0.6017022971900812,0.8337190266887151
27289,0.2669730594221915,0.3627372408715788
27290,0.017892998286120898,0.06457757186836263
27291,0.7104720691843021,0.8441070595269731
27292,0.05774827898862782,0.6943454278602539
27293,0.11318122586642664,0.963993100751948
27294,0.018424084704911494,0.04593880126656926
27295,0.265412053182945,0.8757108871727732
27296,0.06957010936648217,0.7452722678802906
27297,0.07341949894365143,0.7631045790913336
27298,0.08456358031907656,0.2583561465407122
27299,0.30396385343533444,0.7186188889786916
27300,0.1860946790473319,0.9602222115564821
27301,0.008346373249773989,0.033852254914389326
27302,0.13873289599510547,0.6451982592196801
27303,0.026083005699456638,0.0712700452342143
27304,0.08554020075307145,0.7320654503460889
27305,0.03727857358467257,0.04482670570248367
27306,0.23125738192435288,0.5410848053567514
27307,0.7363204565363146,0.8044901743699562
27308,0.16214176268149122,0.23741509255174328
27309,0.5369755443173171,0.9655603988149123
27310,0.05050425972426387,0.11228980805064445
27311,0.09683942630116885,0.0992713951291795
27312,0.06234009408397319,0.3697988788626206
27313,0.08734483724511564,0.12922669549568286
27314,0.055055337878067254,0.06927792966550511
27315,0.09904458458037349,0.3305454408289766
27316,0.3281116947157993,0.7585347051408159
27317,0.05598144756601827,0.10302842216574845
27318,0.24036328414610283,0.2842785287646857
27319,0.431583251512261,0.8847031332672617
27320,0.349779242525078,0.6243568800771693
27321,0.04418248316667112,0.5059762518388546
27322,0.19112863682023182,0.06411758364710703
27323,0.10082054785673228,0.5943385263020413
27324,0.3385266381699063,0.5362801890181058
27325,0.7702019700256324,0.9417713693338848
27326,0.15920156574047348,0.6445786800508516
27327,0.10780836578678876,0.27713388641703135
27328,0.21951169937985363,0.5949321615661773
27329,0.11693625250445037,0.33232184218846406
27330,0.013723345737563293,0.45630311952968755
27331,0.13170878448405668,0.25212566173441614
27332,0.14699146690355272,0.9381754663321253
27333,0.6575548815478582,0.7895497194974923
27334,0.05438104949448456,0.03843301581569777
27335,0.16286835171817407,0.08395083644139277
27336,0.08185607105891518,0.1709392649266703
27337,0.29534786491276394,0.7970088173579709
27338,0.23167865289228745,0.4135393144544165
27339,0.21990181107355014,0.24532383256809914
27340,0.019376298812049015,0.16109688136948125
27341,0.22481091103463086,0.6686212399920735
27342,0.030030489369952385,0.620984979039811
27343,0.07210358966746183,0.17420319785690622
27344,0.291241146764143,0.49450482657288997
27345,0.0681085140122118,0.29098439643855123
27346,0.8180189717588354,0.9670301346669806
27347,0.7478303042641974,0.9318180936025292
27348,0.12021338354532207,0.31974681062154237
27349,0.06943478832940499,0.21042829772562724
27350,0.1972082291164088,0.9386771655379389
27351,0.8128670892205727,0.8898624018104659
27352,0.09620131727423573,0.33088410855316164
27353,0.013130531240511984,0.08800525023794123
27354,0.14806934942209607,0.6015813008642972
27355,0.2747270792938143,0.4381252674653704
27356,0.24843254346650928,0.6338230295236575
27357,0.1447061880793941,0.3594515416423224
27358,0.20898026684596177,0.7036359781073843
27359,0.3171383928786006,0.7797286997053796
27360,0.14915953312655447,0.6169090841477448
27361,0.046626411651300964,0.9225265269180164
27362,0.23648994825953584,0.5330475412108329
27363,0.1500565426741981,0.3112085363597163
27364,0.05517285636171564,0.34334174060838474
27365,0.25961977169080624,0.647285586140875
27366,0.4485226701316843,0.6178939890765018
27367,0.1439168494341366,0.40553150788422776
27368,0.09894989264503755,0.5192128405270007
27369,0.05809623789394106,0.062215589788238275
27370,0.008254979769589905,0.7263416826645583
27371,0.3315145785119175,0.3901222828477232
27372,0.0800332687344078,0.26943271703025273
